idx,id,valido_desde,valido_hasta,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,cocheras,latitud,longitud,image_url,imagen_path,dormitorios,geometry,index_right,barrio,comuna,antiguedad_cat,estado_num,log_precio,residuo
4448,18996564.0,2026-02-09 13:21:00.296024,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18996564,500000.0,ARS,60000.0,,20.0,0.0,20.0,50.0,,1.0,1.0,Muy Bueno,Frente,N,0.0,-34.59907,-58.402546,https://proxy.sosiva451.com/proxy/BCAA9B1DC0F7D9C332CA7742B1A456AF1422A11393DA3A98CE613B1C364FD1B842942444E630C661C114202E55791C401684383A290B4972BE6DB3431E3B549B1CBF969A9B5CCDC130523784EE72C014B4820789E360C3941D6618679F036A4EB1D4C00F84F6A2DB47CDD1C7C3166DD10766E0C33D7B3830F52B70624F24EAFC007779A3114AB42DCD1DB3A56C56A065F6FF586B0BFE8195A68CAA3926B14219,images/18996564.jpg,1.0,POINT (-6501341.681750736 -4109528.9627195587),27.0,Recoleta,2.0,50,4,13.122363377404328,-3.552713678800501e-15
4425,18938180.0,2026-02-09 13:21:00.048656,,https://www.argenprop.com/departamento-en-alquiler-en-san-cristobal-1-ambiente--18938180,550000.0,ARS,120000.0,,28.0,3.0,31.0,30.0,,1.0,1.0,Excelente,Contrafrente,,0.0,-34.616642,-58.385178,https://proxy.sosiva451.com/proxy/E6198EEAAFC11A88CB9E3AB575733B74723AEBA3AE5A4B384B0195DAB014383E841C060476CB5C36353403EC88C880FABC7F77F0A83DD475ED500FD6254ED4A2BE5F7A1BC54836764D1B51D74A4D50E5B48FED9959D143B104A8E4F559FD5FDE1B33D4175CAC9ED9DA679DF6AFFC88C5F2B106B91605E14D74E2C3710CBF3F49B142A4591E0FE8EF5ED76E329F059E8264BD3A4053BDB135EFA9F3B0D977D369,images/18938180.jpg,,POINT (-6499408.284834638 -4111905.593423736),16.0,Monserrat,1.0,30,5,13.217673557208654,-1.7763568394002505e-15
4427,18996352.0,2026-02-09 13:21:00.064819,,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--18996352,400000.0,ARS,252000.0,,30.0,15.0,45.0,13.0,,1.0,1.0,Excelente,Frente,,0.0,-34.570396,-58.491386,https://proxy.sosiva451.com/proxy/1F22FB3A6FE20FF2EE606D8ECEA10101CBF4CF94E9B545EFFB0BA1CADE68A7B01E8AA7D38D925A2611D39312052428409C8A3BEA76CF455DD86DBB7ED55E8F1D4EE2307B3AB0F8EFCF3087D1AE6FEF983DA571A6E20641877135F5CD7D974A2F28EE5AC41F47A17151A2C2D8CC47F6815E66A6328517B6B05DDA6B08A2D181861B4808352E748998F61F3711B55963DD4F3AAC52C0581DE124582D771B95E120,images/18996352.jpg,,POINT (-6511231.3053128105 -4105651.8546916745),47.0,Villa Urquiza,12.0,13,5,12.89921982609012,-1.7763568394002505e-15
4429,18909745.0,2026-02-09 13:21:00.064819,,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--18909745,420000.0,ARS,80000.0,,23.56,0.0,24.0,58.0,,2.0,1.0,Bueno,,,0.0,-34.62144,-58.4439,https://proxy.sosiva451.com/proxy/2E13AC0C179CEE645E15F2B9E894794479CEB03CD935F4234C7E2CA978D8F75B46F7361394F6136FABE3D9743861C799711EF19FF40B9D3BF016CF3280FB988726A12100FBAB4C07CA500D7289487D93A3094F572B8FB4147646F1CC6536B8EADEB6A2D06F5E395B1F46F39F38CB76F0C32D212839B1CFF2FE51A4B64AD99DFD879C0790E85BA6CC0C175E29B4515EA1932109773E63C8135CC130752DD463E9,images/18909745.jpg,1.0,POINT (-6505945.187973002 -4112554.6151949107),7.0,Caballito,6.0,58,3,12.948009990259552,-1.7763568394002505e-15
4434,18996432.0,2026-02-09 13:21:00.145115,,https://www.argenprop.com/departamento-en-alquiler-en-retiro-1-ambiente--18996432,964073.5,USD,160000.0,,34.0,2.0,36.0,49.875,,1.0,1.0,Muy Bueno,Interno,E,0.0,-34.599163,-58.376686,https://proxy.sosiva451.com/proxy/1516DB042F250CC7121EF1EC37F6929ECF2F379832844C7C337987D3B2AFD186E72369F71779AF0B9AAAA84A45D5614D7993EF31F9C9B0E593B47BD08EC0228EB4DF81D21ED9CCD7CFD5B4A09DDCE16CF0160C97E4AB575E8C2DE027AA509C0A356B5DC3F22869E69157D6664E0A478B3DD850319DE876C6B73ED92BCD4BC4ADD235CBE6D28C991DE1612267B7CD71FD2DF2476EFB9B9BFD58AE61EDF321B618,images/18996432.jpg,,POINT (-6498462.959718822 -4109541.5397394975),31.0,San Nicolas,1.0,50,4,13.778922815499472,-1.7763568394002505e-15
4450,18855437.0,2026-02-09 13:21:00.296024,,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18855437,625000.0,ARS,80000.0,Departamento,45.0,2.0,47.0,35.0,,2.0,1.0,Muy Bueno,Contrafrente,,0.0,-34.57812,-58.49184,https://proxy.sosiva451.com/proxy/3F9F4A2A9077DB17A81052A3CF26B0D1C21835F63ED8D45C5DA039BC4BE6A0CE1ED215505814F8670DB6BF4F3BCAD48039A346E6E126EF81D5A32E3C835F48EB8158BB997AAD4C9054A1DAD43D4A5109BA21076959C1FBFBB9777F84BEA7E363,images/18855437.jpg,1.0,POINT (-6511281.84436163 -4106696.1110927216),47.0,Villa Urquiza,12.0,35,4,13.345506928718539,-1.7763568394002505e-15
4393,18995953.0,2026-02-09 13:20:59.667298,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--18995953,1483190.0,USD,350000.0,,70.0,0.0,70.0,20.0,,3.0,1.0,Muy Bueno,,NO,1.0,-34.56464,-58.46281,https://proxy.sosiva451.com/proxy/00E29EFE073E565D8FD1C29429723A7F71F9BDACCE681AC7C4FA042661E5D7D3FE2D45852C40FC1C924DCFF50989C27B61D0DD1E89F456C7AFAD38D0A919D08A2B462A47365C8425B45ACA4771C379C5120E2861E3B726634322C65DDC5048DE08585D12AA52387D647D93490181665D9557DFC08051C409B9AB16997AE29893909D690277A0A7607F754ECBF116C476,images/18995953.jpg,2.0,POINT (-6508050.239543901 -4104873.727735145),4.0,Belgrano,13.0,20,4,14.209705731591926,-1.7763568394002505e-15
4405,18996265.0,2026-02-09 13:20:59.849861,,https://www.argenprop.com/departamento-en-alquiler-en-villa-general-mitre-2-ambientes--18996265,650000.0,ARS,120000.0,,39.29,8.25,51.0,12.0,,2.0,1.0,Excelente,Frente,N,0.0,-34.60777,-58.47455,https://proxy.sosiva451.com/proxy/6B1D7E1A1564235CECD15DAB758B57F0A70AF5ECF87A4E5C0EDD0FEBD3C7A121E4B034D4FA25979A2DD182B31A4CE302ADCF05C6A1A1FFD116897DD4646E0320B720BB084FE3E3C34CA3A72DDA151DEE1EA0703068C60A44A7B02236E80B09D2E4ABBBCC41F12DC844C422730621D734BF3AC54EE4F8600578569D52664BC5F534BC54218BA6FDD01E270562C2529FBB54FEB7E79521AF10632DBB4893C744CA,images/18996265.jpg,1.0,POINT (-6509357.130365815 -4110705.583619483),38.0,Villa Gral. Mitre,11.0,12,5,13.38472764187182,-1.7763568394002505e-15
4359,18995998.0,2026-02-09 13:20:59.371246,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18995998,800000.0,ARS,297660.0,,52.0,3.0,55.0,12.0,,2.0,1.0,Excelente,Frente,NE,0.0,-34.554134,-58.45536,https://proxy.sosiva451.com/proxy/333C0BEA07FE39423FCA9F6E9E83A571094CB821A5DD44CBBBD880E8BB28A59FE90B8B1CF101218AE46B4D04F9B7CAC7601ED2F2FDA96085DBD63033392DF3D36919B37E4507C26B9DBB89FBE14544730D8516803DE6374DC6D1B1624F2F1C1612A604DD0D210FF3F41A04578107FA71446F0D864919F5BD27C0D3EFF4E1DE280D972659512FDC048C790713B072A714,images/18995998.jpg,1.0,POINT (-6507220.909337492 -4103453.6091411654),4.0,Belgrano,13.0,12,5,13.592367006650065,-1.7763568394002505e-15
4364,18833095.0,2026-02-09 13:20:59.396533,,https://www.argenprop.com/departamento-en-alquiler-en-saavedra-1-ambiente--18833095,530000.0,ARS,165000.0,,34.0,0.0,34.0,30.0,,1.0,1.0,Excelente,,,0.0,-34.55224,-58.474174,https://proxy.sosiva451.com/proxy/6A165DBF5029D070B904234D2B2DB3C4E5A214532EE16300B8A2F7606D5AA209E814A830BB19A29687086FD7CC8B6552268981F075B91692D2B223D1C0BC94D107167FBC3CDD557FE840BC4ED9C5C19293F171A7984338411502F2B3543D25D4ABD93E06896191FB582D57FCE48E5D88ED55A25EC7ED6C0D733B5D30B31B993A3F0D3B949D1ED9BA4BC7605A07D27FA9,images/18833095.jpg,1.0,POINT (-6509315.274237277 -4103197.612171795),29.0,Saavedra,12.0,30,5,13.180632285528304,-1.7763568394002505e-15
4374,18881792.0,2026-02-09 13:20:59.523825,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18881792,650000.0,ARS,188000.0,,24.0,0.0,24.0,29.18881118881119,,1.0,1.0,Excelente,Frente,SO,0.0,-34.567642,-58.44735,https://proxy.sosiva451.com/proxy/6FB179DC072A01F87CFFE4C2A1C63BF8F9A9A4312FF3E6A0EFC8665C6BEB443497284215E54F94D7973966F9403DD0AA9E38555790A7A99B818DACF44CCF40E284B3B0316A9F763FBA5108BCBA7C1832BD0FF77B234C036CA80BCFEDEEB8B1DCB097559A703434FE1948E87AA79F1997D398AE906347ABD1D61594D193384F8B9B12F7467FFB200DBE63C9C756CECBFD74F2085AC226B1A4F2CB3335BB82A1D8,images/18881792.jpg,,POINT (-6506329.2402162375 -4105279.5474783676),20.0,Palermo,14.0,29,5,13.38472764187182,-1.7763568394002505e-15
4335,14885525.0,2026-02-09 13:20:59.152343,,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-2-ambientes--14885525,540000.0,ARS,40000.0,Departamento,35.0,0.0,35.0,27.40909090909091,,2.0,1.0,Muy Bueno,Lateral,,0.0,-34.59889,-58.50344,https://www.argenprop.com/static-content/52558841/a56e3fa4-da41-4982-9ba0-5b04928d5e9e_u_small.jpg,images/14885525.jpg,1.0,POINT (-6512573.150454833 -4109504.6201403295),37.0,Villa Devoto,11.0,27,4,13.199324418540456,-1.7763568394002505e-15
2074,15937128.0,2026-02-05 01:14:45.637581,,https://www.argenprop.com/departamento-en-alquiler-en-lomas-de-nunez-2-ambientes--15937128,2521423.0,USD,650000.0,Departamento,91.0,9.0,100.0,25.0,,2.0,2.0,Excelente,Frente,E,1.0,-34.53709,-58.46643,https://www.argenprop.com/static-content/82173951/f69a657d-bf92-461b-91a6-291edac32a32_u_small.jpg,images/15937128.jpg,,POINT (-6508453.2161005745 -4101150.1164267794),19.0,Nuñez,13.0,25,5,14.740333982654096,-1.7763568394002505e-15
2088,18596198.0,2026-02-05 01:14:45.701215,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18596198,550000.0,ARS,60000.0,Departamento,27.0,0.0,27.0,32.0,,1.0,1.0,Bueno,,,0.0,-34.55953,-58.45209,https://www.argenprop.com/static-content/89169581/4aa94f11-77e8-470b-8536-3b3b2fa751be_u_small.jpg,images/18596198.jpg,,POINT (-6506856.894602598 -4104182.9756513564),4.0,Belgrano,13.0,32,3,13.217673557208654,-1.7763568394002505e-15
2091,18958749.0,2026-02-05 01:14:45.701215,,https://www.argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--18958749,700000.0,ARS,0.0,Departamento,40.0,15.0,55.0,15.0,,2.0,1.0,Muy Bueno,Frente,,0.0,-34.59099,-58.50835,https://www.argenprop.com/static-content/94785981/3c20318b-1f59-4aa2-a513-03b76cc1dda0_u_small.jpg,images/18958749.jpg,,POINT (-6513119.729154628 -4108436.3033445524),37.0,Villa Devoto,11.0,15,4,13.458835614025542,-1.7763568394002505e-15
2096,18416930.0,2026-02-05 01:14:45.717175,,https://www.argenprop.com/departamento-en-alquiler-en-flores-norte-2-ambientes--18416930,600000.0,ARS,118000.0,,50.0,2.0,52.0,40.0,,2.0,1.0,Muy Bueno,Frente,E,0.0,-34.634644,-58.461674,https://www.argenprop.com/static-content/03961481/93e50b7a-489f-45dc-891b-fc6ecb3ee9fa_u_small.jpg,images/18416930.jpg,,POINT (-6507923.780602361 -4114340.903877039),12.0,Flores,7.0,40,4,13.304684934198283,-1.7763568394002505e-15
2098,18541385.0,2026-02-05 01:14:45.734020,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18541385,750000.0,ARS,150000.0,Departamento,42.0,3.0,45.0,15.0,,2.0,1.0,Muy Bueno,Contrafrente,NE,0.0,-34.55553,-58.46267,https://www.argenprop.com/static-content/58314581/4393a062-05d9-4082-bd9c-87d62cb02782_u_small.jpg,images/18541385.jpg,,POINT (-6508034.6548151905 -4103642.2991281278),19.0,Nuñez,13.0,15,4,13.527828485512494,-1.7763568394002505e-15
2112,18665278.0,2026-02-05 01:14:45.778240,,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--18665278,650000.0,ARS,135000.0,,37.0,0.0,37.0,40.0,,2.0,1.0,Excelente,Lateral,,0.0,-34.595455,-58.40353,https://www.argenprop.com/static-content/87256681/f82ff12c-9dc1-4d2f-91c8-8c0da772354d_u_small.jpg,images/18665278.jpg,,POINT (-6501451.220129677 -4109040.0926953163),27.0,Recoleta,2.0,40,5,13.38472764187182,-1.7763568394002505e-15
2117,18712315.0,2026-02-05 01:14:45.794176,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18712315,1100000.0,ARS,460000.0,,62.0,0.0,62.0,80.0,,3.0,2.0,Bueno,Frente,N,0.0,-34.59855,-58.39392,https://www.argenprop.com/static-content/51321781/a9a800dc-e417-409f-a4ae-fd09dec33be7_u_small.jpg,images/18712315.jpg,,POINT (-6500381.439823153 -4109458.6398568302),27.0,Recoleta,2.0,80,3,13.9108207377686,-1.7763568394002505e-15
2045,18816248.0,2026-02-05 01:14:45.542451,,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--18816248,630000.0,ARS,215000.0,,40.0,4.0,44.0,50.0,,2.0,1.0,Muy Bueno,Contrafrente,N,0.0,-34.58349,-58.40104,https://www.argenprop.com/static-content/84261881/b71d91ce-ba0e-4626-a13c-e892c2f0eb35_u_small.jpg,images/18816248.jpg,,POINT (-6501174.034597603 -4107422.172531426),20.0,Palermo,14.0,50,4,13.353475098367715,-1.7763568394002505e-15
2053,18449093.0,2026-02-05 01:14:45.573920,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18449093,900000.0,ARS,250000.0,Departamento,33.0,3.0,36.0,10.0,,1.0,1.0,Excelente,Lateral,,0.0,-34.57859,-58.42775,https://www.argenprop.com/static-content/39094481/bea9b5ac-babc-46a3-8e9d-8f747ac1e7c5_u_small.jpg,images/18449093.jpg,,POINT (-6504147.37819669 -4106759.656496339),20.0,Palermo,14.0,10,5,13.710150042306449,-1.7763568394002505e-15
2056,18969380.0,2026-02-05 01:14:45.592505,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18969380,650000.0,ARS,0.0,Departamento,37.0,0.0,37.0,60.0,,2.0,1.0,Muy Bueno,,N,0.0,-34.56887,-58.45098,https://www.argenprop.com/static-content/08396981/473b74b3-39f1-4055-8b4a-a569dbb79a04_u_small.jpg,images/18969380.jpg,,POINT (-6506733.329967817 -4105445.5565788453),10.0,Colegiales,13.0,60,4,13.38472764187182,-1.7763568394002505e-15
1953,12683853.0,2026-02-04 22:46:02.672432,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--12683853,450000.0,ARS,141755.0,Departamento,34.0,0.0,34.0,60.0,,1.0,1.0,Muy Bueno,Interno,SE,0.0,-34.59171,-58.40531,https://proxy.sosiva451.com/proxy/C04E83E4B7C67E4309EEC33C32CC14F6AF5FB853CE4FD98C917B72CB38C37DF4CC6FC98DB6F9C9BD9A5F37D3D602B60BC1D24E8A6FE6725ACEBEB6CB4C38AA612946108AC4AEF19078F60D6F98DEDBA7CF538C2B596483C9892EA5EC0FEACB24,images/12683853.jpg,,POINT (-6501649.368823288 -4108533.66471839),27.0,Recoleta,2.0,60,4,13.017002861746503,-1.7763568394002505e-15
2007,18577865.0,2026-02-05 01:14:45.402725,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18577865,800000.0,ARS,160000.0,,38.0,38.0,76.0,50.0,,1.0,1.0,Muy Bueno,Contrafrente,N,0.0,-34.59389,-58.3934,https://www.argenprop.com/static-content/56877581/c0abfd8d-b648-4d4b-ae21-105a6b57c500_u_small.jpg,images/18577865.jpg,,POINT (-6500323.553687941 -4108828.4584675794),27.0,Recoleta,2.0,50,4,13.592367006650065,-1.7763568394002505e-15
2011,18894605.0,2026-02-05 01:14:45.422400,,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--18894605,850000.0,ARS,170000.0,Departamento,38.0,14.0,52.0,45.0,,2.0,1.0,Excelente,Frente,,0.0,-34.59162,-58.40324,https://www.argenprop.com/static-content/50649881/ae48f197-7ec3-4bec-ad5b-3713b0749cc4_u_small.jpg,images/18894605.jpg,,POINT (-6501418.937477346 -4108521.494500518),27.0,Recoleta,2.0,45,5,13.652991628466498,-1.7763568394002505e-15
2030,7754402.0,2026-02-05 01:14:45.494745,,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--7754402,1300000.0,ARS,120000.0,Departamento,120.0,20.0,140.0,99.0,,4.0,1.0,Excelente,Interno,,0.0,-34.62555,-58.37742,https://www.argenprop.com/static-content/2044577/df24f4c0-2b73-4591-9237-b41e21ce31bc_u_small.jpg,images/7754402.jpg,,POINT (-6498544.668225064 -4113110.6015737955),11.0,Constitucion,1.0,99,5,14.077874822431765,-1.7763568394002505e-15
2032,18908534.0,2026-02-05 01:14:45.494745,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18908534,1779828.0,USD,270000.0,Departamento,87.0,0.0,87.0,50.0,,3.0,2.0,Excelente,,,0.0,-34.59137,-58.38943,https://www.argenprop.com/static-content/43580981/7fccff56-8f43-4181-b2ba-5282db107515_u_small.jpg,images/18908534.jpg,,POINT (-6499881.615309492 -4108487.6884089345),27.0,Recoleta,2.0,50,5,14.392027288385881,-1.7763568394002505e-15
2034,11987438.0,2026-02-05 01:14:45.510672,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--11987438,950000.0,ARS,170000.0,Departamento,50.0,8.0,58.0,60.0,,3.0,1.0,Excelente,Frente,NO,0.0,-34.56056,-58.46331,https://www.argenprop.com/static-content/83478911/75f55dbc-9ba0-4961-a302-7025fa9b7836_u_small.jpg,images/11987438.jpg,,POINT (-6508105.899289299 -4104322.204065485),4.0,Belgrano,13.0,60,5,13.764217263576723,-1.7763568394002505e-15
1720,18691016.0,2026-02-04 22:46:01.467287,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--18691016,1928147.0,USD,443657.0,,133.0,8.0,142.0,50.0,,4.0,2.0,Bueno,Frente,N,0.0,-34.56174,-58.45358,https://proxy.sosiva451.com/proxy/B7CFCED69CB23023705791814DCEF1A202BB653843E6CC719544AF84E15C1D021260D557B3106CBAEA0999C3438071A4BF19071F476EEF3AA900089E7D7BA443F3A5E1B3225ADC4F2A8ABD87C8C053EA,images/18691016.jpg,,POINT (-6507022.76064388 -4104481.710581265),4.0,Belgrano,13.0,50,3,14.472069996059417,-1.7763568394002505e-15
